"ID","URL","PDF","Country","Province","Date","Trial status","Design","Blinding","Arms","COVID-19 status","Severity","Patient setting","Outcome","Treatment","Size"
"NCT04328961","https://ClinicalTrials.gov/show/NCT04328961",NA,"United States","Massachusetts","2020-Apr","Recruiting","Randomized","Double",2,"Healthy (Exposed)","None","Post Exposure Prophylaxis",NA,"HCQ",2000
"NCT04328961","https://ClinicalTrials.gov/show/NCT04328961",NA,"United States","New York","2020-Apr","Recruiting","Randomized","Double",2,"Healthy (Exposed)","None","Post Exposure Prophylaxis",NA,"HCQ",2000
"NCT04328961","https://ClinicalTrials.gov/show/NCT04328961",NA,"United States","Washington","2020-Apr","Recruiting","Randomized","Double",2,"Healthy (Exposed)","None","Post Exposure Prophylaxis",NA,"HCQ",2000
"NCT04342156","https://ClinicalTrials.gov/show/NCT04342156",NA,"Singapore","Singapore","2020-Apr","Not Recruiting","Randomized","Open-Label",2,"Negative","Non-severe","Prophylaxis","Mortality, Hospitalization, Visits or Returns to Emergency Department, Invasive Mechanical Ventilation or ECMO","HCQ",1200
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Alabama","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","California","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Colorado","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Florida","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Georgia","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Illinois","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Louisiana","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Maryland","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Massachusetts","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Minnesota","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Missouri","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Nebraska","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","New York","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","North Carolina","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Pennsylvania","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Tennessee","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Texas","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Virginia","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United States","Washington","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Denmark","Copenhagen","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Germany","Nordrhein-Westfalen","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Germany","Berlin","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Macedonia","Skopje","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Greece","Athens","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Japan","Tokyo","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"South Korea","Gyeonggi","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"South Korea","Seoul","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Mexico","Mexico","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Singapore","Singapore","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"Spain","Barcelona","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United Kingdom","East Sussex","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United Kingdom","City","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United Kingdom","Leeds","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United Kingdom","London","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04280705","https://ClinicalTrials.gov/show/NCT04280705",NA,"United Kingdom","Newcastle Upon Tyne","2020-Feb","Recruiting","Randomized","Double",2,"Confirmed","Severe","Hospitalized",NA,"Remdesivir",572
"NCT04347915","https://ClinicalTrials.gov/show/NCT04347915",NA,"South Korea","Seoul","2020-Apr","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Non-severe","Mixed",NA,"Clevudine, HCQ",60
"NCT04343755","https://ClinicalTrials.gov/show/NCT04343755",NA,"United States","New Jersey","2020-Apr","Recruiting","Single-Arm","Open-Label",1,"Confirmed","Severe","Hospitalized","Mortality, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation","Plasma",55
"NCT04347889","https://ClinicalTrials.gov/show/NCT04347889",NA,"United States","New York","2020-Apr","Not Recruiting","Randomized","Single",2,"Negative","Non-severe","Healthcare Workers",NA,"HCQ",1212
"NCT04351620","https://ClinicalTrials.gov/show/NCT04351620",NA,"United States","Illinois","2020-Apr","Recruiting","Single-Arm","Open-Label",1,"Confirmed","Non-severe","Outpatients",NA,"HCQ",20
"NCT04315896","https://ClinicalTrials.gov/show/NCT04315896",NA,"Mexico","Mexico","2020-Mar","Recruiting","Randomized","Quadruple",2,"Confirmed","Severe","Hospitalized","Mortality, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events","HCQ",500
"NCT04347980","https://ClinicalTrials.gov/show/NCT04347980",NA,"France","Paris","2020-Apr","Recruiting","Randomized","Single",2,"Yes","Severe","Hospitalized",NA,"Dexamethasone, HCQ",122
"NCT04318015","https://ClinicalTrials.gov/show/NCT04318015",NA,"Mexico","Mexico","2020-Mar","Recruiting","Randomized","Quadruple",2,"Healthy (Exposed)","None","Healthcare Workers","Viral Load or Clearance, Labor Absenteeism, Pneumonia or ARDS, Cough, Fever, Dyspnea, Other Mild Symptoms","HCQ",400
"NCT04349631","https://ClinicalTrials.gov/show/NCT04349631",NA,"United States","Texas","2020-Apr","Recruiting","Single-Arm","Open-Label",1,"No","Non-severe","Healthcare Workers",NA,"Stem Cells",56
"NCT04351191","https://ClinicalTrials.gov/show/NCT04351191",NA,"Pakistan","Punjab","2020-Apr","Not Recruiting","Randomized","Quadruple",4,"Yes","Non-severe","Outpatients",NA,"HCQ",400
"NCT04350450","https://ClinicalTrials.gov/show/NCT04350450",NA,"United States","New York","2020-Apr","Not Recruiting","Non-Randomized","Open-Label",2,"No","Non-severe","Healthcare Workers",NA,"HCQ",100
"NCT04334148","https://ClinicalTrials.gov/show/NCT04334148",NA,"United States","North Carolina","2020-Apr","Not Recruiting","Randomized","Triple",2,"Healthy","Non-severe","Healthcare Workers","Viral Load or Clearance, Adverse Events, Treatment-emergent Adverse Events, Serious Adverse Events","HCQ",15000
"NCT04346589","https://ClinicalTrials.gov/show/NCT04346589",NA,"Italy","Rome","2020-Apr","Not Recruiting","Single-Arm","Open-Label",1,"Yes","Severe","Hospitalized",NA,"Plasma",10
"NCT04346589","https://ClinicalTrials.gov/show/NCT04346589",NA,"Italy","Bergamo","2020-Apr","Not Recruiting","Single-Arm","Open-Label",1,"Yes","Severe","Hospitalized",NA,"Plasma",10
"NCT04351295","https://ClinicalTrials.gov/show/NCT04351295",NA,"Egypt","Cairo","2020-Apr","Not Recruiting","Randomized","Open-Label",2,"Yes","Unspecified","Unspecified",NA,"FVP",40
"NCT04351347","https://ClinicalTrials.gov/show/NCT04351347",NA,"Egypt","Cairo","2020-Apr","Not Recruiting","Randomized","Open-Label",3,"Yes","Unspecified","Unspecified",NA,"HCQ, Invermectin, Nitazoxanide",60
"NCT04344535","https://ClinicalTrials.gov/show/NCT04344535",NA,"United States","New York","2020-Apr","Recruiting","Randomized","Quadruple",2,"Mixed","Mixed","Mixed","Clinical Improvement Score (Any), Distress","Plasma",500
"NCT04350281","https://ClinicalTrials.gov/show/NCT04350281",NA,"China","Hong Kong","2020-Apr","Recruiting","Randomized","Open-Label",2,"Yes","Severe","ICU Or Hospitalized",NA,"IFN, HCQ",80
"NCT04304053","https://ClinicalTrials.gov/show/NCT04304053",NA,"Spain","Barcelona","2020-Mar","Recruiting","Randomized","Open-Label",2,"Confirmed","Non-severe","Outpatients","Hospitalization, Clinical Improvement Score (Any), Pneumonia or ARDS, Non-invasive Ventilation, Treatment-emergent Adverse Events, CD4, PaO2-FiO2, SpO2, Radiographic Findings","Darunavir/Cobicistat ,  HCQ",3040
"NCT04344457","https://ClinicalTrials.gov/show/NCT04344457",NA,"United States","Arizona","2020-Apr","Recruiting","Single-Arm","Open-Label",1,"Yes","Non-severe","Mixed","Clinical Improvement Score (Any), Cough, Fever, Treatment-emergent Adverse Events","HCQ, Indomethacin, azithromycin",80
"NCT04345653","https://ClinicalTrials.gov/show/NCT04345653",NA,"United States","New Jersey","2020-Apr","Recruiting","Single-Arm","Open-Label",1,"No","Non-severe","Healthcare Workers","Viral Load or Clearance, Adverse Events, Serious Adverse Events","HCQ",45
"NCT04349592","https://ClinicalTrials.gov/show/NCT04349592",NA,"Qatar","Doha","2020-Apr","Not Recruiting","Randomized","Quadruple",3,"Yes","Non-severe","Mixed",NA,"HCQ, azithromycin",456
"NCT04342169","https://ClinicalTrials.gov/show/NCT04342169",NA,"United States","Utah","2020-Apr","Recruiting","Randomized","Open-Label",2,"Yes","Non-severe","Outpatients","ICU Admission, Depression, Anxiety","HCQ",400
"NCT04348461","https://ClinicalTrials.gov/show/NCT04348461",NA,"Spain","Madrid","2020-Apr","Not Recruiting","Randomized","Quadruple",2,"Yes","Severe","ICU",NA,"Stem Cells",100
"NCT04345991","https://ClinicalTrials.gov/show/NCT04345991",NA,"France","Paris","2020-Apr","Not Recruiting","Randomized","Open-Label",2,"Confirmed","Mild","Mixed","Mortality, ICU Admission, Hospital Discharge, Clinical Improvement Score (Any), Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, Ferritin, IL-6, D-Dimer, Creatinine Phosphokinase, Myoglobin, Troponin, Procalcitonin, Fibrinogen, Coagulation Test, Triglycerides, Electrolytes, Albumin, LDH, Urine Sample, PaO2-FiO2, SpO2, Respiratory Rate","Plasma",120
"NCT04252118","https://ClinicalTrials.gov/show/NCT04252118",NA,"China","Beijing","2020-Feb","Recruiting","Non-Randomized","Open-Label",2,"Confirmed",NA,NA,"Mortality, Viral Load or Clearance, Pneumonia or ARDS, Cough, Fever, Dyspnea, Treatment-emergent Adverse Events, C-Reactive Protein, Creatinine Phosphokinase, ALT, CD4, CD8","Stem Cells",20
"NCT04345523","https://ClinicalTrials.gov/show/NCT04345523",NA,"Spain","Zaragoza","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, C-Reactive Protein, IL-6, MCP-1, Lymphocyte Count, Dendritic Cell Count, D-Dimer, Coagulation Test, ALT, Glucose, LDH","Plasma",278
"NCT04345523","https://ClinicalTrials.gov/show/NCT04345523",NA,"Spain","Madrid","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, C-Reactive Protein, IL-6, MCP-1, Lymphocyte Count, Dendritic Cell Count, D-Dimer, Coagulation Test, ALT, Glucose, LDH","Plasma",278
"NCT04345523","https://ClinicalTrials.gov/show/NCT04345523",NA,"Spain","Asturias","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, Clinical Improvement Score (Any), Viral Load or Clearance, Invasive Mechanical Ventilation or ECMO, Adverse Events, Treatment-emergent Adverse Events, C-Reactive Protein, IL-6, MCP-1, Lymphocyte Count, Dendritic Cell Count, D-Dimer, Coagulation Test, ALT, Glucose, LDH","Plasma",278
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Rome","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Reggio Emilia","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Alessandria","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Cremona","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Cuneo","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Ferrara","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Firenze","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Genova","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","Imperia","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
"NCT04346355","https://ClinicalTrials.gov/show/NCT04346355",NA,"Italy","La Spezia","2020-Apr","Recruiting","Randomized","Open-Label",2,"Confirmed","Mixed","Hospitalized","Mortality, ICU Admission, Invasive Mechanical Ventilation or ECMO, ECG","TCZ",398
