molecule_chembl_id	CHEMBL_PHASE	PREF_NAME	IN_TRIALS	PRECLINICAL	ELLINGER_ACTIVE	TOURET_ACTIVE	WESTON_ACTIVE	JEON_ACTIVE	RIVA_ACTIVE	SI_ACTIVE	GORDON_ACTIVE
CHEMBL621	4	TRAZODONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL62193	4	SULFADIMETHOXINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL622	4	ETODOLAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL623	4	NEFAZODONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL625	4	THIABENDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL626	4	NAFTIFINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6273	0	FLEROXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL628	4	PENTOXIFYLLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL629	4	AMITRIPTYLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL63	2	ROLIPRAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL631	4	PROPAFENONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL632	4	BETAMETHASONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL633	4	AMIODARONE	1	0	-1	0	-1	-1	-1	0	-1
CHEMBL63323	0	NIFLUMIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL635	4	PREDNISONE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL636	4	RIVASTIGMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL637	4	VENLAFAXINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL638	4	VORICONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL63857	4	PHENOLPHTHALEIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL639	4	AZELASTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL64	4	ISONIAZID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL640	4	PROCAINAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL641	4	ATOMOXETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL64195	4	BECLAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL642	4	ACEBUTOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL64249	0	CLOROTEPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL643	4	PROMETHAZINE	0	0	-1	0	1	-1	-1	-1	-1
CHEMBL6437	4	MIANSERIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL64391	4	ITRACONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL644	4	TRIMIPRAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL645	4	BISOPROLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL64545	0	MECLOFENOXATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL648	4	CYCLIZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL649	4	NADOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL650	4	METHYLPREDNISOLONE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL652	4	FLECAINIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL654	4	MIRTAZAPINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL65433	0	IMIDUREA	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL657	4	DIPHENHYDRAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL65794	4	CEFPIROME	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL659	4	GALANTAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL660	4	AMANTADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6615	0	HEXESTROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6622	4	ISOSORBIDE DINITRATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL668	4	PROTRIPTYLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL669	4	CYCLOBENZAPRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6705	0	2-AMINOBENZENESULFONAMIDE	0	1	-1	0	-1	-1	-1	-1	-1
CHEMBL672	4	FENOFIBRATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL673	4	PARGYLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL677	4	LEVONORDEFRIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL680	4	CEFACLOR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL681	4	ETOMIDATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL682	4	AMODIAQUINE	0	0	-1	0	1	1	-1	1	-1
CHEMBL683	0	CLOFIBRIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL684	4	DIETHYLCARBAMAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL685	4	MEBENDAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL686	4	MEFENAMIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL691	4	ETHINYL ESTRADIOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL695	4	TRIMETHADIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL696	4	ETHOSUXIMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6966	4	VERAPAMIL	1	0	-1	0	-1	-1	-1	0	-1
CHEMBL699	0	ETOFYLLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL6995	4	PRACTOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL700	4	SULFAPYRIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL701	4	BACLOFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL702	4	PIPERACILLIN	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL70246	4	ACEFYLLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL70352	0	BENACTYZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL704	4	MESALAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL70663	3	DAPIVIRINE	0	0	1	-1	-1	-1	-1	-1	-1
CHEMBL707	4	DOXAZOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL708	4	ZIPRASIDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL709	4	ALFUZOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL70927	4	DEFERIPRONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL70972	0	SERATRODAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL71	4	CHLORPROMAZINE	0	0	-1	0	1	-1	-1	-1	-1
CHEMBL710	4	FINASTERIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL711	4	PHENINDIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL71191	0	TYRPHOSTIN	0	1	1	-1	-1	-1	-1	-1	-1
CHEMBL712	4	ANISINDIONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL713	4	ENTECAVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL714	4	ALBUTEROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL715	4	OLANZAPINE	0	0	-1	1	-1	-1	-1	-1	0
CHEMBL716	4	QUETIAPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL71752	4	VINPOCETINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL719	4	MUPIROCIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL72	4	DESIPRAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL723	4	CARVEDILOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL726	4	FLUPHENAZINE	0	0	-1	0	1	-1	-1	-1	-1
CHEMBL727	4	THIOGUANINE	0	0	0.3	0	-1	-1	-1	-1	-1
CHEMBL728	4	PROCHLORPERAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL729	4	LOPINAVIR	1	0	0.5	0	-1	1	-1	-1	-1
CHEMBL730	4	NITROGLYCERIN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL73234	4	CARBETAPENTANE	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL73451	4	MEQUITAZINE	0	0	-1	-1	-1	1	-1	-1	-1
CHEMBL741	4	LAMOTRIGINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL744	4	RILUZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL746	4	NEDOCROMIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL74632	4	MOXALACTAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL750	4	ZONISAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL752	4	ADENOSINE PHOSPHATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL753	4	PHENOXYBENZAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL75435	4	DEXKETOPROFEN	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL7568	2	QUINACRINE	0	0	-1	0	-1	0	-1	-1	-1
CHEMBL757	3	NANDROLONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL75753	4	XAMOTEROL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL75880	4	PERHEXILINE	0	0	-1	0	-1	0.3	-1	-1	-1
CHEMBL76	4	CHLOROQUINE	1	0	0	1	0	1	-1	0	-1
CHEMBL760	4	ANAGRELIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL761	4	NAPHAZOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL762	4	OXYMETAZOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL76370	4	TEGASEROD	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL765	4	GUANETHIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL768	4	ESMOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL770	4	TOLAZOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL771	4	CYCLOSERINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL772	4	RESERPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL776	4	METAPROTERENOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL777	4	CLAVULANIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL778	4	DEXMEDETOMIDINE	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL779	4	TADALAFIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL780	4	PENTETIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL782	4	TOLBUTAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL783	4	NATEGLINIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL785	0	RITODRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL787	4	MONTELUKAST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL788	4	IDOXURIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL79	4	LIDOCAINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL790	4	CHLORHEXIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL797	4	PHENSUXIMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL799	4	CILOSTAZOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL8	4	CIPROFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL80	4	NALOXONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL802	4	MINOXIDIL	0	0	-1	0	-1	-1	-1	-1	0
CHEMBL803	4	CYTARABINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL806	4	FLUTAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL807	4	MEMANTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL808	4	ECONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL80830	3	BUCILLAMINE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL809	4	SERTRALINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL81	4	RALOXIFENE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL810	4	TEMOZOLOMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL811	4	BROMPHENIRAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL813	4	EPROSARTAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL814	4	FLUVOXAMINE	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL815	4	DINOPROST	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL817	4	TOLAZAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL818	4	IOBENGUANE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL819	4	OXACILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL820	4	BUSULFAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL822	4	TERBINAFINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL823	0	CHLOROPROMAZINE SULFOXIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL826	4	ENOXACIN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL828	0	PHENOTHIAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL829	4	METHYLPROMAZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL83	4	TAMOXIFEN	0	0	-1	0	0.2	-1	-1	-1	-1
CHEMBL831	4	LOXAPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL832	4	SULFINPYRAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL833	4	TICLOPIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL836	4	TAMSULOSIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL83628	0	CHROMOCARB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL83668	4	TOLNAFTATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL838	4	BENAZEPRIL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL839	4	CARTEOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL84	4	TOPOTECAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL841	4	LOPERAMIDE	0	0	-1	0	-1	1	-1	-1	-1
CHEMBL8412	0	IPSAPIRONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL84158	3	TIAPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL842	4	CHLOROTHIAZIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL844	4	BRIMONIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL84567	0	TRACAZOLATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL846	4	CALCITRIOL	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL848	4	LENALIDOMIDE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL849	4	TRICLOSAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL85	4	RISPERIDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL850	4	SPARFLOXACIN	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL853	4	ZALCITABINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL855	4	TRIPROLIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL856	4	PRIMIDONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL857	4	BIOTIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL86	4	METOCLOPRAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL861	4	MEPHENYTOIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL862	4	GUANFACINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL86304	4	MOCLOBEMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL864	4	CARBINOXAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL865	4	VALDECOXIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL866	4	MYCOPHENOLIC ACID	0	0	-1	-1	-1	-1	-1	-1	1
CHEMBL867	4	IOPANOIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL86715	4	PROCYCLIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL86882	4	ETILEFRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL869	4	NITROFURAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL870	4	ALENDRONIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL8706	0	CLORGILINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL87563	3	GABEXATE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL877	4	TRANEXAMIC ACID	1	0	-1	0	-1	-1	-1	-1	-1
CHEMBL87708	4	LOFEPRAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL878	4	METOLAZONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL88	4	CYCLOPHOSPHAMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL880	4	FAMCICLOVIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL8809	1	RACLOPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL885	4	EMTRICITABINE	1	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL887	4	RASAGILINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL888	4	GEMCITABINE	0	0	-1	0	0	-1	-1	-1	-1
CHEMBL891	4	CLOXACILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL893	4	DICLOXACILLIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL894	4	BUPROPION	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL8946	0	ETICLOPRIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL895	4	NALBUPHINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL89598	4	VIGABATRIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL896	4	HYDROXYZINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL897	4	PROBENECID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL898	4	DIFLUNISAL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL9	4	NORFLOXACIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL90	4	HISTAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL900	4	ORPHENADRINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL902	4	FAMOTIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL905	4	RIZATRIPTAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL90593	4	PRASTERONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL908	4	CHLORPROTHIXENE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL91	4	MICONAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL914	4	FEXOFENADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL916	4	TIROFIBAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL917	4	FLOXURIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL92	4	DOCETAXEL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL923	4	RISEDRONIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL924	4	ZOLEDRONIC ACID	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL92401	4	IPRONIAZID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL92590	0	ACETAMINOSALOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL926	4	DOBUTAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL927	4	CEFDINIR	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL92870	4	LIDOFLAZINE	0	0	0.2	0	-1	-1	-1	-1	-1
CHEMBL93	4	ZILEUTON	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL930	4	GLUTAMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL932	4	DIPYRIDAMOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL93298	3	AROTINOLOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL934	4	METYRAPONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL936	4	DIPHENIDOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL93645	4	ACECLOFENAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL939	4	GEFITINIB	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL94	4	PHYSOSTIGMINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL940	4	GABAPENTIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL94007	0	ETHACRIDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL94081	4	ALCLOFENAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL941	4	IMATINIB	1	0	-1	0	1	-1	-1	-1	-1
CHEMBL9419	0	METACETAMOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL942	4	BISACODYL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL94394	4	BUFEXAMAC	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL94454	4	MIZOLASTINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL945	4	AMILORIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL946	4	AZATADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL9484	0	CLOFILIUM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL95	4	TACRINE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL9514	0	NOCODAZOLE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL953	4	ENTACAPONE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL95431	3	CARBOXYAMIDOTRIAZOLE	0	0	0.3	-1	-1	-1	-1	-1	-1
CHEMBL956	4	SUPROFEN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL957	4	BOSENTAN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL959	4	RIMANTADINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL960	4	LEFLUNOMIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL964	4	DISULFIRAM	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL965	4	CARBACHOL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL972	4	SELEGILINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL973	4	TERIFLUNOMIDE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL976	4	PRAZIQUANTEL	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL977	4	HYDROCORTISONE HEMISUCCINATE	0	0	-1	-1	-1	-1	-1	-1	-1
CHEMBL978	4	METHACHOLINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL98	4	VORINOSTAT	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL980	4	GUAIFENESIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL982	4	NALMEFENE	0	0	-1	1	-1	-1	-1	-1	-1
CHEMBL989	4	FLUOCINOLONE ACETONIDE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL990	4	BUTENAFINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL991	4	STAVUDINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL99486	0	DIBENZEPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL996	4	CEFOXITIN	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL9967	4	PIRENZEPINE	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL997	4	IBANDRONIC ACID	0	0	-1	0	-1	-1	-1	-1	-1
CHEMBL998	4	LORATADINE	0	0	0.2	0	-1	-1	-1	-1	0
CHEMBL4303786	0	COMPOUND 2	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL4303781	0	DBET6	0	1	-1	-1	-1	-1	-1	-1	0.2
CHEMBL4303785	0	PS3061	0	1	-1	-1	-1	-1	-1	-1	0.3
CHEMBL4303784	0	TERNATIN 4 (DA3)	0	1	-1	-1	-1	-1	-1	-1	1
CHEMBL4303782	0	ZOTATIFIN (EFT226)	0	1	-1	-1	-1	-1	-1	-1	1
CHEMBL477772	4	PAZOPANIB	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL254578	0	4EGI-1	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL4109308	0	PF-846	0	1	-1	-1	-1	-1	-1	-1	0.5
CHEMBL84844	0	1-DEOXYNOJIRIMYCIN	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL4303783	0	RAPALINK-1	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL61479	0	SIRAMESINE	0	1	-1	-1	-1	-1	-1	-1	0.5
CHEMBL20377	0	BD1008	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL1214827	2	ONALESPIB	0	0	-1	-1	-1	-1	-1	-1	0.2
CHEMBL252164	2	LUMINESPIB	0	0	-1	-1	-1	-1	-1	-1	0
CHEMBL275707	0	RIMCAZOLE	0	1	-1	-1	-1	-1	-1	-1	0
CHEMBL1610008	0	4E1RCAT	0	1	-1	-1	-1	-1	-1	-1	0
